45	0104000020E610000001000000010100000029865A0DD5B452C0C807D0A9DA132640	turistico	figureGround	MULTIPOINT(-74.8255036720299 11.0387776438182)
46	0104000020E6100000010000000101000000A855EDFEC3B452C04711BE2CEB132640	turistico	figureGround	MULTIPOINT(-74.8244626348229 11.0389036161438)
47	0104000020E6100000010000000101000000C31D50ABE1B452C0A1594E5DFE142640	turistico	figureGround	MULTIPOINT(-74.8262737543474 11.0410031469481)
48	0104000020E6100000010000000101000000DD468D7421B552C0CD2F34E00E152640	turistico	figureGround	MULTIPOINT(-74.8301669482857 11.041129118319)
49	0104000020E6100000010000000101000000F379FE2722B552C0656A6EC152152640	turistico	figureGround	MULTIPOINT(-74.8302097306367 11.0416470000539)
50	0104000020E6100000010000000101000000EEABDBDD29B552C0D32A52F792152640	turistico	figureGround	MULTIPOINT(-74.8306803364974 11.0421368873407)
51	0104000020E61000000100000001010000002141BBAB45B552C0172366F587152640	turistico	figureGround	MULTIPOINT(-74.8323773697525 11.042052906721)
52	0104000020E610000001000000010100000067BAFB2A6AB552C05EBAAFC147142640	basura	figureGround	MULTIPOINT(-74.8346049745829 11.0396099593174)
53	0104000020E610000001000000010100000073AA6B3633B552C09E3DA0B91A162640	basura	figureGround	MULTIPOINT(-74.8312507678436 11.0431726463419)
54	0104000020E610000001000000010100000061451DCD2AB552C0A2207DD8D6152640	basura	figureGround	MULTIPOINT(-74.830737379632 11.0426547672981)
55	0104000020E6100000010000000101000000FD1544BC12B552C0D617A087F0152640	basura	figureGround	MULTIPOINT(-74.8292685189153 11.0428507216383)
56	0104000020E61000000100000001010000006DE162611BB552C0CD58F91965152640	basura	figureGround	MULTIPOINT(-74.8297961679106 11.0417869679335)
57	0104000020E6100000010000000101000000994745C81CB552C09D77FEE52F152640	basura	figureGround	MULTIPOINT(-74.8298817326125 11.0413810608987)
58	0104000020E6100000010000000101000000F318240B00B552C0172366F587152640	basura	figureGround	MULTIPOINT(-74.8281276562227 11.042052906721)
59	0104000020E6100000010000000101000000A14E9963F0B452C0D1546A25B3142640	basura	figureGround	MULTIPOINT(-74.8271721837177 11.0404292766856)
60	0104000020E6100000010000000101000000B786248CD1B452C0D667A7D4C0152640	basura	figureGround	MULTIPOINT(-74.825289760275 11.0424868063309)
61	0104000020E6100000010000000101000000A91288C327B552C0656A6EC152152640	contaminación	figureGround	MULTIPOINT(-74.8305519894444 11.0416470000539)
62	0104000020E6100000010000000101000000DB4BA7E901B552C00FA0BEA5E7112640	contaminación	figureGround	MULTIPOINT(-74.828241742492 11.0349704547116)
63	0104000020E6100000010000000101000000C84C4D12FCB452C0145E14D0E5112640	contaminación	figureGround	MULTIPOINT(-74.8278852229006 11.0349564576018)
64	0104000020E61000000100000001010000009909FA0161B552C0E8DE3A8913142640	adicción	figureGround	MULTIPOINT(-74.8340458814404 11.0392115482677)
65	0104000020E61000000100000001010000000F3D475F5FB552C03B810C103A142640	adicción	figureGround	MULTIPOINT(-74.8339460559548 11.0395054831757)
66	0104000020E6100000010000000101000000AA861DA63DB552C01CF3C5FC05112640	turistico	figureGround	MULTIPOINT(-74.8318877495136 11.0332488052023)
67	0104000020E6100000010000000101000000F4ED930A38B552C06C176E4FF7102640	turistico	figureGround	MULTIPOINT(-74.8315454907059 11.033136827649)
68	0104000020E6100000010000000101000000A9FFCCFD33B552C0C83E573F9F102640	contaminación	figureGround	MULTIPOINT(-74.8312983037892 11.0324649614335)
69	0104000020E6100000010000000101000000E28845A12FB552C051FE0A9ABC102640	contaminación	figureGround	MULTIPOINT(-74.8310321024942 11.0326889170093)
70	0104000020E6100000010000000101000000525AA4513CB552C0913E5B0E51142640	turistico	largeScale	MULTIPOINT(-74.8318065743454 11.0396809088118)
71	0104000020E61000000100000001010000003AF8020D37B552C0655AE5DF5C142640	turistico	largeScale	MULTIPOINT(-74.831485035801 11.039771076915)
72	0104000020E6100000010000000101000000F19B746957B552C09D448ADB41152640	turistico	largeScale	MULTIPOINT(-74.8334602011453 11.0415180784497)
73	0104000020E610000001000000010100000002917CE552B552C09FA4729B31152640	turistico	largeScale	MULTIPOINT(-74.8331845966786 11.0413940980382)
74	0104000020E61000000100000001010000007552C14D5CB552C018F014FFBA152640	turistico	largeScale	MULTIPOINT(-74.8337587726508 11.0424422944125)
75	0104000020E6100000010000000101000000128684614EB552C0152E342812162640	turistico	largeScale	MULTIPOINT(-74.832908992212 11.043107277269)
76	0104000020E6100000010000000101000000FE679AF641B552C06D2E345788162640	turistico	largeScale	MULTIPOINT(-74.8321510799287 11.044008946533)
77	0104000020E61000000100000001010000009657A6303BB552C07F97251778162640	turistico	largeScale	MULTIPOINT(-74.8317376732287 11.0438849671734)
78	0104000020E61000000100000001010000002A03FB903BB552C04EBA99D1CA162640	turistico	largeScale	MULTIPOINT(-74.8317606402676 11.044516134277)
79	0104000020E610000001000000010100000043ECA25755B552C0EF617697D9162640	turistico	largeScale	MULTIPOINT(-74.8333338824314 11.0446288425455)
80	0104000020E6100000010000000101000000F673FAAB23B552C0BB616C8C21182640	turistico	largeScale	MULTIPOINT(-74.8303022332983 11.047130954962)
81	0104000020E61000000100000001010000003971FC8A22B552C0908347EFE7172640	turistico	largeScale	MULTIPOINT(-74.8302333321816 11.0466913962171)
82	0104000020E6100000010000000101000000C96C687AFDB452C055A6396307172640	turistico	largeScale	MULTIPOINT(-74.8279710788512 11.0449782379029)
83	0104000020E6100000010000000101000000540948A5F7B452C0E7C3B7AED3162640	turistico	largeScale	MULTIPOINT(-74.8276150897485 11.0445837592433)
84	0104000020E6100000010000000101000000ED1329CAD8B452C097B7A3B90D162640	turistico	largeScale	MULTIPOINT(-74.8257317925597 11.0430734646177)
85	0104000020E610000001000000010100000071E54A99C5B452C0FEDF912DAF152640	turistico	largeScale	MULTIPOINT(-74.8245604735764 11.0423521271296)
86	0104000020E6100000010000000101000000DEA527D0F1B452C0A1A0A30F14152640	turistico	largeScale	MULTIPOINT(-74.8272591006457 11.0411686789742)
87	0104000020E61000000100000001010000004C9CAEDCEDB452C0E1CF29E11F152640	turistico	largeScale	MULTIPOINT(-74.8270179467374 11.0412588466206)
88	0104000020E6100000010000000101000000E6A68F01CFB452C009C69E8DEF132640	turistico	largeScale	MULTIPOINT(-74.8251346495486 11.0389370209041)
89	0104000020E6100000010000000101000000A2A98D22D0B452C0F05333FCF3132640	turistico	largeScale	MULTIPOINT(-74.8252035506653 11.0389708340317)
90	0104000020E61000000100000001010000008E8BA3B7C3B452C0003685B605142640	turistico	largeScale	MULTIPOINT(-74.824445638382 11.0391060865031)
91	0104000020E6100000010000000101000000B8F0597CEDB452C0F4F48D87D0132640	turistico	largeScale	MULTIPOINT(-74.8269949796985 11.038700328902)
92	0104000020E610000001000000010100000004E2FBA50AB552C0F2F796055C162640	colegio	largeScale	MULTIPOINT(-74.8287749252123 11.0436708208835)
93	0104000020E6100000010000000101000000736C511BDAB452C035BB0662C2152640	colegio	largeScale	MULTIPOINT(-74.8258121771958 11.0424986489503)
94	0104000020E6100000010000000101000000B90B2F67D5B452C0E42AC5F85A152640	colegio	largeScale	MULTIPOINT(-74.8255250892097 11.0417096844371)
95	0104000020E61000000100000001010000008D1F722097B452C070D6729512152640	colegio	largeScale	MULTIPOINT(-74.8217240442738 11.0411574080165)
96	0104000020E61000000100000001010000006519250CDBB452C0F05333FCF3132640	colegio	largeScale	MULTIPOINT(-74.825869594793 11.0389708340317)
97	0104000020E61000000100000001010000005968D469D8B452C0922F0A1FEB132640	colegio	largeScale	MULTIPOINT(-74.8257088255208 11.0389032077726)
98	0104000020E6100000010000000101000000E72D9683E3B452C02972E0260E152640	colegio	largeScale	MULTIPOINT(-74.826386353168 11.0411235951406)
99	0104000020E61000000100000001010000006AE4E267E8B452C0ABA20B543F142640	falta luz	largeScale	MULTIPOINT(-74.8266849246735 11.0395456566051)
100	0104000020E6100000010000000101000000D9469B0B11B552C05DA1E37636142640	falta luz	largeScale	MULTIPOINT(-74.8291653648734 11.0394780304784)
101	0104000020E61000000100000001010000009E580E6218B552C0978E48ACCB142640	falta luz	largeScale	MULTIPOINT(-74.8296132221317 11.040616401536)
102	0104000020E61000000100000001010000006519250CDBB452C0208CC7F23B152640	falta luz	largeScale	MULTIPOINT(-74.825869594793 11.0414729946697)
103	0104000020E6100000010000000101000000A6744B7EDDB452C06A06A66DBF152640	falta luz	largeScale	MULTIPOINT(-74.8260188805458 11.0424761071365)
104	0104000020E61000000100000001010000001ECBA36C24B552C0B6E6D090F7152640	falta luz	largeScale	MULTIPOINT(-74.8303481673761 11.0429044013029)
105	0104000020E6100000010000000101000000E67EF22F28B552C0685E850B7B162640	falta luz	largeScale	MULTIPOINT(-74.8305778377649 11.0439075088791)
106	0104000020E61000000100000001010000000784D71207B552C024BFF74B0D172640	falta luz	largeScale	MULTIPOINT(-74.8285567383428 11.0450233211446)
107	0104000020E6100000010000000101000000A91627EBD9B452C01CB3021055152640	seguridad/violencia	largeScale	MULTIPOINT(-74.8258006936764 11.0416646006866)
108	0104000020E6100000010000000101000000165E0AA41AB552C0907ED614B1142640	seguridad/violencia	largeScale	MULTIPOINT(-74.829751024365 11.0404135238489)
109	0104000020E61000000100000001010000003B8CD1750AB552C017565CD9FC132640	seguridad/violencia	largeScale	MULTIPOINT(-74.8287634416928 11.0390384602752)
110	0104000020E610000001000000010100000084E85F19EAB452C0579BC43626142640	seguridad/violencia	largeScale	MULTIPOINT(-74.8267882763485 11.0393540492056)
111	0104000020E61000000100000001010000002A7CF40E27B552C0460CE3D007162640	seguridad/violencia	largeScale	MULTIPOINT(-74.8305089366483 11.0430283810766)
112	0104000020E6100000010000000101000000C9D899112AB552C0C1CCC52275162640	seguridad/violencia	largeScale	MULTIPOINT(-74.8306926729594 11.043862425466)
113	0104000020E6100000010000000101000000C9D899112AB552C05F6AB943E6142640	contaminación	largeScale	MULTIPOINT(-74.8306926729594 11.040819279083)
114	0104000020E61000000100000001010000007EF504EC35B552C0332327D148162640	contaminación	largeScale	MULTIPOINT(-74.8314161346843 11.0435242996478)
115	0104000020E610000001000000010100000095D09FAE26B552C00AC3731D19172640	contaminación	largeScale	MULTIPOINT(-74.8304859696094 11.0451134876071)
116	0104000020E6100000010000000101000000750E2D88D6B452C0BF77358437152640	contaminación	largeScale	MULTIPOINT(-74.8255939903264 11.0414391818302)
117	0104000020E610000001000000010100000065F1873A34B552C0FCE595A873162640	basura	largeScale	MULTIPOINT(-74.8313127830093 11.0438511546117)
118	0104000020E6100000010000000101000000C0C924DC23B552C05B405D17B9162640	basura	largeScale	MULTIPOINT(-74.8303137168177 11.0443808842976)
119	0104000020E610000001000000010100000097727B1B23B552C0FA8DBD3A73172640	basura	largeScale	MULTIPOINT(-74.8302677827399 11.0458010059729)
120	0104000020E6100000010000000101000000BAFE668016B552C0E1BB9179FD152640	basura	largeScale	MULTIPOINT(-74.8294983869372 11.0429494848631)
121	0104000020E610000001000000010100000041DE95532CB552C08B6EF8C4C9152640	basura	largeScale	MULTIPOINT(-74.8308304751927 11.0425550034772)
122	0104000020E6100000010000000101000000A5C5A72A22B552C048077F382A152640	basura	largeScale	MULTIPOINT(-74.8302103651427 11.0413377432884)
123	0104000020E6100000010000000101000000330463C218B552C00912349A6E142640	basura	largeScale	MULTIPOINT(-74.8296361891706 11.0399063290179)
124	0104000020E61000000100000001010000001FE678570CB552C02227F17BD3132640	basura	largeScale	MULTIPOINT(-74.8288782768873 11.0387228710056)
125	0104000020E61000000100000001010000000A41886AEBB452C0C1CCC52275162640	adicción	largeScale	MULTIPOINT(-74.8268686609846 11.043862425466)
126	0104000020E6100000010000000101000000D5B18785D3B452C0ED6539651A142640	centro de salud	largeScale	MULTIPOINT(-74.8254102540153 11.0392638809744)
127	0104000020E61000000100000001010000000B5C5D55D3B452C0B0D66476F5132640	centro de salud	largeScale	MULTIPOINT(-74.8253987704958 11.0389821050734)
128	0104000020E6100000010000000101000000AA865CD309B552C0547FF75054162640	colegio	smallScale	MULTIPOINT(-74.828724708898 11.0436120321389)
129	0104000020E61000000100000001010000008975387200B552C0A9FB8DB18B152640	contaminación	smallScale	MULTIPOINT(-74.8281522322997 11.0420814023799)
130	0104000020E61000000100000001010000005C75A50C09B552C053E4DD73BC152640	contaminación	smallScale	MULTIPOINT(-74.8286773315244 11.0424534042706)
131	0104000020E610000001000000010100000015489CF6DBB452C06EF57EB24B152640	contaminación	smallScale	MULTIPOINT(-74.8259254957378 11.0415931491832)
132	0104000020E6100000010000000101000000AD6CFABBDAB452C0C9B6FBDA55152640	contaminación	smallScale	MULTIPOINT(-74.8258504815628 11.0416706497448)
133	0104000020E6100000010000000101000000B787CE34D6B452C04246D419E6152640	contaminación	smallScale	MULTIPOINT(-74.8255741135498 11.0427711555122)
134	0104000020E6100000010000000101000000F77FA1BAD8B452C08F15BC66F9152640	contaminación	smallScale	MULTIPOINT(-74.8257280900142 11.042918405971)
135	0104000020E61000000100000001010000005A121AD0D3B452C09E0D9183E0152640	contaminación	smallScale	MULTIPOINT(-74.8254280333144 11.0427285303656)
136	0104000020E61000000100000001010000001124963C1FB552C0E0C7405FB6142640	contaminación	smallScale	MULTIPOINT(-74.8300315347881 11.0404538885668)
137	0104000020E6100000010000000101000000203D7A7D1DB552C0F9BD5494A3142640	contaminación	smallScale	MULTIPOINT(-74.8299249356974 11.0403105119176)
138	0104000020E6100000010000000101000000CCC3E5A820B552C054258546D0142640	adicción	smallScale	MULTIPOINT(-74.8301183933065 11.0406515157253)
139	0104000020E6100000010000000101000000CD2DB3EE19B552C0D12A43A708152640	adicción	smallScale	MULTIPOINT(-74.8297077894014 11.0410816449634)
140	0104000020E61000000100000001010000003428091211B552C08E70916538152640	adicción	smallScale	MULTIPOINT(-74.8291668977188 11.0414458980597)
141	0104000020E610000001000000010100000088A19DE60DB552C0F0E06B5935152640	adicción	smallScale	MULTIPOINT(-74.8289734401097 11.0414226478756)
142	0104000020E61000000100000001010000005CC0BE690CB552C0AEE9FAAD6A152640	adicción	smallScale	MULTIPOINT(-74.8288826334769 11.0418295258322)
143	0104000020E6100000010000000101000000F9E22CF70DB552C03F91A26478152640	adicción	smallScale	MULTIPOINT(-74.8289773882242 11.0419341515013)
144	0104000020E6100000010000000101000000E1635BE010B552C061C4058580152640	adicción	smallScale	MULTIPOINT(-74.8291550533754 11.0419961518803)
145	0104000020E6100000010000000101000000746BF5F416B552C088AB313BAE152640	adicción	smallScale	MULTIPOINT(-74.8295261761357 11.0423449037678)
146	0104000020E61000000100000001010000004453F0AFEDB452C04709E4F5BC152640	adicción	smallScale	MULTIPOINT(-74.8270072791029 11.0424572792878)
147	0104000020E610000001000000010100000080029A10EAB452C028AA622388152640	adicción	smallScale	MULTIPOINT(-74.8267861846925 11.0420542772236)
148	0104000020E6100000010000000101000000238DE5ABE7B452C0C45A180B82152640	adicción	smallScale	MULTIPOINT(-74.8266401044571 11.0420077769499)
149	0104000020E6100000010000000101000000FB5EFD99E5B452C0F9BF895C76152640	adicción	smallScale	MULTIPOINT(-74.826513764794 11.0419186514045)
150	0104000020E6100000010000000101000000993652CAE3B452C0753220BA6D152640	adicción	smallScale	MULTIPOINT(-74.8264032175888 11.0418527759841)
151	0104000020E6100000010000000101000000995506B3D9B452C0024CB09564152640	adicción	smallScale	MULTIPOINT(-74.8257873117312 11.0417830255228)
152	0104000020E610000001000000010100000068C130CBD8B452C0650B39C26F152640	adicción	smallScale	MULTIPOINT(-74.8257320381286 11.0418682760844)
153	0104000020E6100000010000000101000000C536E52FDBB452C03437416C9A152640	adicción	smallScale	MULTIPOINT(-74.8258781183641 11.0421937780007)
154	0104000020E61000000100000001010000001EAE89CCDAB452C05A870E8E42152640	adicción	smallScale	MULTIPOINT(-74.8258544296773 11.0415233986602)
155	0104000020E6100000010000000101000000B26A0A84DDB452C07CBAB0EF3A152640	adicción	smallScale	MULTIPOINT(-74.8260202504851 11.0414652732118)
156	0104000020E61000000100000001010000008D80F9C51AB552C0228AE742AF142640	adicción	smallScale	MULTIPOINT(-74.8297591148896 11.040399637951)
157	0104000020E6100000010000000101000000C3C7C5181BB552C0BA204DD8F4142640	basura	smallScale	MULTIPOINT(-74.8297788554619 11.0409305185461)
158	0104000020E6100000010000000101000000D388DF70FEB452C0A48C1E8D82152640	basura	smallScale	MULTIPOINT(-74.8280298407511 11.0420116519729)
159	0104000020E61000000100000001010000003094C68F07B552C06D6CA05FB7152640	basura	smallScale	MULTIPOINT(-74.8285865248915 11.0424146540956)
160	0104000020E6100000010000000101000000793DA0480CB552C069B4E54AD2152640	basura	smallScale	MULTIPOINT(-74.8288747372479 11.0426200299646)
161	0104000020E61000000100000001010000008837D0A014B552C0B0A0E072FC152640	basura	smallScale	MULTIPOINT(-74.8293840440148 11.0429416560367)
162	0104000020E610000001000000010100000053B7ED4DEFB452C0E68D75B70C152640	turistico	smallScale	MULTIPOINT(-74.8271059819647 11.0411126452445)
163	0104000020E61000000100000001010000004E04F7E2EFB452C054F4D35514152640	turistico	smallScale	MULTIPOINT(-74.827141514995 11.0411707707628)
164	0104000020E6100000010000000101000000CF5E6A34EEB452C0CA34AE4911152640	turistico	smallScale	MULTIPOINT(-74.8270388640187 11.0411475205568)
165	0104000020E6100000010000000101000000ECDB4B13EEB452C0E48938761C152640	turistico	smallScale	MULTIPOINT(-74.8270309677898 11.0412327713029)
166	0104000020E6100000010000000101000000804DB36DEDB452C009A07D0C22152640	turistico	smallScale	MULTIPOINT(-74.8269914866451 11.0412753966666)
167	0104000020E6100000010000000101000000D07D1E1DE4B452C02786D89A26162640	turistico	smallScale	MULTIPOINT(-74.8264229581612 11.0432632817566)
168	0104000020E6100000010000000101000000E3DF2B83E8B452C07B2A85AA4A162640	turistico	smallScale	MULTIPOINT(-74.8266914299452 11.0435384070927)
169	0104000020E61000000100000001010000002FA1771B1FB552C0351B21E758152640	turistico	smallScale	MULTIPOINT(-74.8300236385592 11.0416938999093)
170	0104000020E6100000010000000101000000615401EC15B552C0447C669F07162640	contaminación	smallScale	MULTIPOINT(-74.8294630063042 11.0430269062619)
171	0104000020E610000001000000010100000009859266FBB452C0C858778A21152640	falta luz	smallScale	MULTIPOINT(-74.8278442793709 11.0412715216338)
172	0104000020E6100000010000000101000000F06F8E95F7B452C02C0895410F152640	falta luz	smallScale	MULTIPOINT(-74.8276113406171 11.0411320204185)
173	0104000020E6100000010000000101000000301D48BEF6B452C099BFDBAA29152640	falta luz	smallScale	MULTIPOINT(-74.8275600151289 11.0413335221527)
174	0104000020E610000001000000010100000062660449F4B452C0B46466E0F6142640	falta luz	smallScale	MULTIPOINT(-74.827409986779 11.0409460186951)
175	0104000020E6100000010000000101000000844BC335F0B452C029435A67B8142640	falta luz	smallScale	MULTIPOINT(-74.8271612555673 11.0404693887409)
176	0104000020E61000000100000001010000004A259B03E3B452C0EB416F350C152640	colegio	smallScale	MULTIPOINT(-74.8263558402151 11.0411087702095)
177	0104000020E610000001000000010100000014DECEB0E2B452C0CA34AE4911152640	colegio	smallScale	MULTIPOINT(-74.8263360996428 11.0411475205568)
178	0104000020E61000000100000001010000007C42F219D3B452C0EA3D2D4530152640	colegio	smallScale	MULTIPOINT(-74.8253846040552 11.0413838975646)
179	0104000020E6100000010000000101000000AD6CFABBDAB452C04EAC81D5B4152640	colegio	smallScale	MULTIPOINT(-74.8258504815628 11.0423952790062)
180	0104000020E6100000010000000101000000F35B9B001CB552C03DD5C9CA51152640	seguridad/violencia	smallScale	MULTIPOINT(-74.8298341290645 11.0416396495226)
181	0104000020E6100000010000000101000000DC91B08C1BB552C052D532406F152640	seguridad/violencia	smallScale	MULTIPOINT(-74.8298064922632 11.0418644010594)
182	0104000020E6100000010000000101000000D411619FEDB452C017A9CCE7F7132640	seguridad/violencia	smallScale	MULTIPOINT(-74.8270033309885 11.0390007436113)
183	0104000020E61000000100000001010000007234CF2CEFB452C0E5AC705EB5132640	seguridad/violencia	smallScale	MULTIPOINT(-74.8270980857358 11.0384931099456)
184	0104000020E6100000010000000101000000A9E568C5E8B452C02D926A49F0132640	seguridad/violencia	smallScale	MULTIPOINT(-74.8267072224031 11.0389426176635)
185	0104000020E61000000100000001010000005023ABCBE5B452C09D0F1B00FE132640	seguridad/violencia	smallScale	MULTIPOINT(-74.8265256091374 11.0390472443613)
186	0104000020E610000001000000010100000002C7DAA7E1B452C00FC9DE3C0D142640	seguridad/violencia	smallScale	MULTIPOINT(-74.8262729298113 11.0391634962039)
187	0104000020E610000001000000010100000042297B73DDB452C061F01F5112142640	seguridad/violencia	smallScale	MULTIPOINT(-74.8260163023706 11.0392022468079)
188	0104000020E61000000100000001010000007CD824D4D9B452C0EF1788711A142640	seguridad/violencia	smallScale	MULTIPOINT(-74.8257952079602 11.0392642477636)
189	0104000020E61000000100000001010000000C4C7C66D6B452C026A0101C25142640	seguridad/violencia	smallScale	MULTIPOINT(-74.8255859578932 11.0393456239982)
190	0104000020E610000001000000010100000099CC8484EAB452C030BBCBF65B142640	falta luz	smallScale	MULTIPOINT(-74.8268138214938 11.0397641299911)
191	0104000020E6100000010000000101000000A37D8BB7ECB452C0D2EF20E276142640	falta luz	smallScale	MULTIPOINT(-74.8269480573859 11.0399695077139)
192	0104000020E6100000010000000101000000CCE9DB9ADAB452C0041D71CBF0132640	colegio	smallScale	MULTIPOINT(-74.8258425853339 11.0389464927271)
