10	0103000020E6100000010000001500000072D7FC3D18B552C057CA1FDC3916264068C7504718B552C024AEBF7B391626409F09D54719B552C0B3976C212F162640BB22FC8D1AB552C074499EF72116264043B0F7991AB552C0D55AD07B21162640DFBB55111BB552C071F4914B24162640CF0893931BB552C000DAE15C27162640B909443B1CB552C0DF2A05502B162640858432BC1CB552C0A90A72592E162640CC7F07A21BB552C0B3D5CDBC3916264014B537601AB552C0B5FFC1B946162640104A0A1B1AB552C07593A218451626406149E0071AB552C04A9614A544162640FC08ED9E19B552C0C7A5412C421626408612F18B19B552C08142C9B9411626406603F24319B552C02777AA0740162640A070A01519B552C0B12D60F03E16264006F2BF0219B552C07A688D7E3E16264014EB2F9F18B552C074C336263C1626404181548C18B552C09E9F82B43B16264072D7FC3D18B552C057CA1FDC39162640	6776254	080010113000000640066000000000	08001011300640066000	463.60966500000001	87.599999999999994	POLYGON((-74.8296046227604 11.0434101857001,-74.8296068467004 11.0434073134885,-74.8296680050321 11.0433283276614,-74.8297457659018 11.0432278996202,-74.829748622783 11.0432242099609,-74.8297770821805 11.0432456603687,-74.8298081336863 11.043269064493,-74.8298481144365 11.0432991987522,-74.8298788541161 11.0433223678313,-74.8298115800127 11.0434092522872,-74.8297348541276 11.0435083436313,-74.8297183609468 11.0434959124047,-74.8297137918758 11.043492468608,-74.8296887697979 11.0434736089836,-74.8296842436049 11.0434701975039,-74.8296670783435 11.043457259711,-74.8296560351178 11.043448936215,-74.8296515345065 11.0434455440156,-74.8296277969314 11.0434276525354,-74.8296233010524 11.043424263902,-74.8296046227604 11.0434101857001))
11	0103000020E6100000010000000E000000769E23201CB552C02CE57D59401626404A221B581CB552C0F28F3C173E1626404F4251C21CB552C02C7652A140162640AB5352BB1CB552C0FEAB9AE9401626400FE405811CB552C0FA6BF44343162640D75982801BB552C0BD0D4C9E4D162640C191DB661BB552C0E6A754A74E162640479DE92D1BB552C0E5BDC94A4D1626408C5B6D121BB552C00F1A8FA24C1626404C0184FF1AB552C05FC1CE2E4C1626404C1EA5FC1AB552C09BC03C1D4C16264075E64B161BB552C0912734144B162640A99ADFAD1BB552C0979918F644162640769E23201CB552C02CE57D5940162640	6776642	080010113000000640100000000000	08001011300640100000	52.148764999999997	36.799959000000001	POLYGON((-74.8298416469423 11.0434596983128,-74.8298549904804 11.0434424649647,-74.8298803132577 11.0434618390237,-74.8298786453221 11.0434639931973,-74.829864745858 11.0434819446436,-74.8298035881956 11.0435609309997,-74.8297974724037 11.0435688296165,-74.8297838956251 11.0435584422366,-74.8297773426004 11.0435534286198,-74.8297728337395 11.0435499789607,-74.8297721493229 11.0435494553242,-74.8297782651151 11.0435415567079,-74.8298144038805 11.0434948830632,-74.8298416469423 11.0434596983128))
12	0103000020E6100000010000000A000000D67CE0BF22B552C064BA89795B1626403E11803423B552C084ADFEC456162640E744D78523B552C0DA15E1B9581626401BE98DA723B552C008617B8959162640C56DF8D423B552C04FDC25A15A162640956EFABF23B552C0A141F7795B16264082ACBCC822B552C0276C9973651626402139442822B552C0E7A8719761162640EE5E8DA822B552C0E755726A5C162640D67CE0BF22B552C064BA89795B162640	6786590	080010113000000640074000000000	08001011300640074000	60.947701000000002	33.600011000000002	POLYGON((-74.8302459423315 11.043666647017,-74.8302737475069 11.0436307488333,-74.8302931406248 11.0436456763518,-74.830301178536 11.0436518633947,-74.8303120065749 11.0436601980893,-74.8303070016503 11.0436666597678,-74.8302480547445 11.0437427639755,-74.8302097955934 11.043713314652,-74.8302403812956 11.0436738266535,-74.8302459423315 11.043666647017))
13	0103000020E6100000010000000800000082ACBCC822B552C0276C997365162640956EFABF23B552C0A141F7795B16264083D95DEA23B552C061C5FC7E5C162640C779742824B552C077A551FD5D1626400483A47524B552C0A627A1D85F1626406AD8649323B552C0308772F968162640B4DA667E23B552C07EF843D26916264082ACBCC822B552C0276C997365162640	6786594	080010113000000640075000000000	08001011300640075000	63.597600999999997	33.200012000000001	POLYGON((-74.8302480547445 11.0437427639755,-74.8303070016503 11.0436666597678,-74.8303171078206 11.0436744388159,-74.8303319108446 11.0436858331839,-74.8303503138123 11.043699998543,-74.8302963719194 11.0437696411423,-74.8302913670003 11.0437761028263,-74.8302480547445 11.0437427639755))
14	0103000020E6100000010000000A0000008161C6991DB552C08C1D11C845162640DD867E291DB552C0986ED518431626404F4251C21CB552C02C7652A1401626404A221B581CB552C0F28F3C173E162640D9B246721DB552C0FC05E4B332162640BC142C311EB552C031794D44371626400BD580E41EB552C0DEC0ED8D3B162640DCFCE8611EB552C0E9F42AD340162640252854CA1DB552C0C1AC3FF1461626408161C6991DB552C08C1D11C845162640	6776255	080010113000000640068000000000	08001011300640068000	147.616457	48.599856000000003	POLYGON((-74.8299316823304 11.0435011406796,-74.8299049125303 11.0434806595361,-74.8298803132577 11.0434618390237,-74.8298549904804 11.0434424649647,-74.8299222650925 11.0433555808877,-74.8299677782515 11.0433904022762,-74.8300105341079 11.0434231140829,-74.8299793982764 11.0434633245408,-74.8299432584614 11.0435099973896,-74.8299316823304 11.0435011406796))
15	0103000020E6100000010000000A000000680B40331FB552C02A1662FECD152640FDD60DA21FB552C026993DE7C9152640BBEB605320B552C055A49170CE1526405AE476A11FB552C05A9A8C93D51526409CDBFA1F1FB552C0D82893C9D9152640A46E9DF51EB552C039B79DB5D815264025B604B21EB552C0D4654DFDD615264074B22B901EB552C03DCED220D615264005F3436E1EB552C0F13CF843D5152640680B40331FB552C02A1662FECD152640	6738143	080010113000001240008000000000	08001011301240008000	76.873367999999999	36.999988999999999	POLYGON((-74.8300293088374 11.0425872320876,-74.8300557265429 11.0425560248082,-74.8300980040066 11.0425906350885,-74.8300555859618 11.0426450833449,-74.8300247144493 11.0426772110117,-74.8300146138595 11.0426689867996,-74.8299984975825 11.0426558644275,-74.829990427659 11.042649293645,-74.8299823440139 11.0426427116895,-74.8300293088374 11.0425872320876))
16	0103000020E6100000010000000C0000006AD8649323B552C0308772F9681626400483A47524B552C0A627A1D85F162640F2B6B27B24B552C07F15EBFD5F162640C6156DB424B552C0D3C53D5B61162640265EB2E824B552C0B9CB1D9D621626404DEE5DDF24B552C08CE67AFD6216264026C7BB8624B552C08763EF90661626403103687624B552C0C4519239671626400D636D3E24B552C06DEFC07B6916264029C674F123B552C00506C1966C162640B4DA667E23B552C07EF843D2691626406AD8649323B552C0308772F968162640	6786592	080010113000000640076000000000	08001011300640076000	40.278480000000002	28.800007999999998	POLYGON((-74.8302963719194 11.0437696411423,-74.8303503138123 11.043699998543,-74.8303517575512 11.0437011098354,-74.8303652825626 11.0437115204722,-74.8303777448533 11.0437211130974,-74.8303755204481 11.0437239849591,-74.8303543885964 11.0437512676451,-74.8303504958865 11.0437562934029,-74.8303371494514 11.0437735245721,-74.8303187981006 11.0437972174286,-74.8302913670003 11.0437761028263,-74.8302963719194 11.0437696411423))
28	0103000020E61000000100000009000000471383AE1BB552C0D22BCC5883162640B0CFE2F11BB552C02DB85FC680162640BEC390461CB552C0EE2AD48A7D1626408FB6F7FE1CB552C0F0B4AA2F82162640A75F59461DB552C007B5DCFB83162640F6E429CF1DB552C02E2FE76D87162640C7CB353D1EB552C0D1E45E338A16264053A527A51DB552C0D58B5B0190162640471383AE1BB552C0D22BCC5883162640	6776057	080010113000000640091000000000	08001011300640091000	106.469656	46.400075000000001	POLYGON((-74.8298145561249 11.0439708470566,-74.8298306193308 11.043951224503,-74.8298508084981 11.0439265617365,-74.8298947733949 11.0439619918711,-74.8299117920675 11.0439757067602,-74.8299444111943 11.0440019936283,-74.8299706483223 11.0440231374108,-74.8299343955198 11.0440674232722,-74.8298145561249 11.0439708470566))
29	0103000020E6100000010000000E000000CA9D60E218B552C08ACC9F6A55162640FFFAD2AD19B552C02BF1C1174D162640345456E419B552C0C44E6A744E162640559E99061AB552C07B2F8E4F4F162640C0DA18191AB552C0870EDCC54F16264028A62B251AB552C082521413501626407B6CB95A19B552C0903336B758162640993B3F0519B552C07D1B395D5C162640DD4942D818B552C0BBD7CE485E1626403411649718B552C0244F8C9D5C162640D739D66618B552C074F45B745B16264096E6A95718B552C0F6D77C175B1626409ECEE68518B552C06D2A333359162640CA9D60E218B552C08ACC9F6A55162640	6759623	080010113000000670067000000000	08001011300670067000	61.273466999999997	37.899999999999999	POLYGON((-74.8296438163299 11.0436204261844,-74.8296923218113 11.0435569214101,-74.8297053187424 11.0435673122187,-74.8297134876423 11.043573843104,-74.8297178976745 11.0435773688435,-74.8297207762013 11.0435796701725,-74.8296725092677 11.0436455968536,-74.8296521298893 11.043673432561,-74.8296414038991 11.0436880829328,-74.8296259381503 11.0436753495956,-74.8296143619585 11.0436664926767,-74.8296107443988 11.0436637248895,-74.8296217683769 11.0436492919882,-74.8296438163299 11.0436204261844))
17	0103000020E61000000100000020000000F51A4DBF24B552C077B6B565EB15264016C678F524B552C01D95C565E9152640B545114E2EB552C08EAB838026162640E42A07CE2DB552C09D2E8D3A2B162640EBB8A5E12CB552C05A4977F4331626402F8A19C42CB552C0FA8AB40B351626409721A17F2CB552C0BF6F0C4C33162640E93F55D62BB552C0BAC431F92E162640C2AB745A2BB552C0B1F049CF2B1626405BD6073D2BB552C07781E80E2B16264082E4B0E62AB552C00A1D6CDA28162640AD3E9D0F2AB552C01BA8415C231626401B5F6E8829B552C09FC86EE81F162640C1E7F31029B552C0662C49DB1C162640DC3B668F28B552C078B7448C191626408931957528B552C086F17AE3181626404FF0AF0F28B552C09F0B4A4916162640F823DBCA27B552C09D944587141626402EBD843327B552C09462D4A910162640289DB8E226B552C096DF93990E1626404BFF4DB726B552C0D6A8B87D0D1626409F4E1D6B26B552C0A53D978B0B162640BD97A60B26B552C0C633731B09162640CBE8E95C25B552C0305505A504162640B4FF3D0D25B552C01005219C02162640184640B824B552C0952575700016264081859A2624B552C0E20F37B8FC15264040302E2124B552C02F25C294FC1526403067638223B552C08B649386F815264072F8806B23B552C0E0F6F4F0F71526408C34709023B552C09088E893F6152640F51A4DBF24B552C077B6B565EB152640	6735228	080010113000001240088000000000	08001011301240088000	1294.3819209999999	193.80000000000001	POLYGON((-74.8303678753835 11.0428115639036,-74.8303807906562 11.042796306962,-74.8309512299227 11.0432624970179,-74.8309207029338 11.0432985589353,-74.8308643453963 11.0433651347745,-74.8308573007023 11.0433734567537,-74.8308409760997 11.0433601155454,-74.8308006126896 11.0433271287205,-74.8307710780491 11.0433029916534,-74.8307640625512 11.0432972582646,-74.8307434775798 11.0432804352736,-74.8306921992868 11.0432385282657,-74.8306599691245 11.0432121882662,-74.830631483258 11.043188908274,-74.8306005953195 11.0431636651881,-74.830594440171 11.0431586349084,-74.8305701463844 11.0431387808692,-74.8305537357372 11.0431253693044,-74.8305176540641 11.0430958816299,-74.8304983904715 11.0430801384935,-74.8304880391781 11.0430716789164,-74.8304698740198 11.0430568334694,-74.8304471136934 11.0430382326248,-74.8304054531356 11.0430041855821,-74.8303864579637 11.0429886617954,-74.8303661945032 11.0429721014978,-74.8303314694404 11.0429437224593,-74.8303301764545 11.0429426657671,-74.8302923174604 11.0429117255137,-74.8302868613698 11.0429072665242,-74.8302956672434 11.0428968640665,-74.8303678753835 11.0428115639036))
18	0103000020E6100000010000000A000000C21260F918B552C052AFD0367B16264098E9FB021AB552C03A499D5470162640B0DCBA9D1AB552C05B7159FD69162640170D8CD11AB552C0805582666B16264078D3F0DF1AB552C085CDD4CA6B16264027630F3C1BB552C07E98E44C6E16264050EF23BD1AB552C00CD114827316264030B1AF9C19B552C04AF20D587F1626400AADEE3C19B552C0701F2AEC7C162640C21260F918B552C052AFD0367B162640	6756856	080010113000000670024000000000	08001011300670024000	99.359088999999997	47.200000000000003	POLYGON((-74.8296492994514 11.0439087991469,-74.8297126255114 11.0438257638931,-74.8297495198083 11.0437773868259,-74.8297618739783 11.0437881502246,-74.8297653056924 11.0437911400575,-74.829787268664 11.043810274987,-74.8297570086409 11.0438500070964,-74.8296882358306 11.0439403073334,-74.8296654063053 11.0439218331737,-74.8296492994514 11.0439087991469))
